Order_ID,Customer_ID,Restaurant_Name,Food_Category,Order_Amount,Delivery_Time_Minutes,Payment_Mode,Customer_Rating,Promo_Used,Order_Date,Delivery_Area
3715,471,Tacoland,,300,50,Card,2,No,3/14/2023,Zone 1
2437,791,Pizza Hub,Taco,250,45,Wallet,5,Yes,2/22/2023,Zone 2
1936,426,BurgerTown,Sushi,500,25,Card,6,No,1/24/2023,Zone 2
4366,918,BurgerTown,Sushi,500,50,Card,5,Yes,2/8/2023,Zone 1
2856,628,BiryaniHouse,Burger,250,20,Wallet,1,Yes,3/20/2023,Zone 3
5308,632,BiryaniHouse,Biryani,200,40,Wallet,2,Yes,2/1/2023,Zone 2
3433,780,Tacoland,Burger,200,45,Wallet,3,Yes,3/28/2023,Zone 1
2398,964,Tacoland,Taco,300,35,Cash,6,Yes,1/21/2023,Zone 2
4689,949,BiryaniHouse,Biryani,300,25,Card,2,Yes,1/20/2023,Zone 1
3507,683,Pizzahub,Taco,500,25,Card,4,Yes,3/5/2023,Zone 1
2064,180,BiryaniHouse,,,45,Wallet,2,Yes,1/11/2023,Zone 1
5837,655,Biriyani Hause,Taco,500,30,Card,1,No,2/21/2023,Zone 2
5716,230,PizzaHub,Burger,250,35,Wallet,2,No,2/21/2023,Zone 3
3061,682,BiryaniHouse,Pizza,300,20,Card,1,No,3/21/2023,Zone 1
3598,958,Biryani House,Burger,500,30,Card,1,Yes,2/16/2023,Zone 1
4533,528,Biryani Hause,Taco,200,45,Card,2,No,2/26/2023,Zone 2
5595,751,Taco Land,Pizza,200,20,Wallet,3,Yes,1/7/2023,Zone 2
2281,259,Pizza Hub,Taco,150,30,Card,5,Yes,2/10/2023,Zone 1
4753,661,Biryani Hause,Taco,200,30,Card,2,No,2/26/2023,Zone 1
3546,470,Burger Town,Burger,500,40,Wallet,3,No,3/6/2023,Zone 2
1548,932,Biriyani Hause,Pizza,150,45,Wallet,3,No,3/21/2023,Zone 3
3271,971,Burger Town,Taco,500,40,Wallet,5,Yes,1/18/2023,Zone 1
4959,558,Tacoland,Pizza,250,25,Cash,2,Yes,3/5/2023,Zone 3
5491,429,BurgerTown,Sushi,300,45,Wallet,3,Yes,3/6/2023,Zone 3
4014,298,Taco Land,Pizza,500,50,Cash,2,Yes,1/24/2023,Zone 1
3437,504,Pizzahub,Biryani,200,40,Card,5,No,3/17/2023,Zone 2
2397,877,Pizzahub,Pizza,200,25,Cash,5,No,3/21/2023,Zone 2
5350,551,Sushi Place,Biryani,300,35,Wallet,3,No,1/30/2023,Zone 3
3277,760,Sushi Place,Sushi,,50,Wallet,2,Yes,2/14/2023,Zone 3
4299,967,Burger Town,Burger,200,45,Wallet,3,Yes,2/22/2023,Zone 3
5095,144,Sushi Place,Sushi,300,35,Cash,4,No,3/12/2023,Zone 3
2695,476,Biriyani Hause,Taco,200,45,Cash,4,Yes,2/10/2023,Zone 1
1480,335,Pizza Hub,Sushi,150,25,Wallet,5,Yes,3/19/2023,Zone 2
4761,253,Burger Town,Sushi,,45,Wallet,2,No,1/8/2023,Zone 1
4491,627,PizzaHub,Sushi,250,30,Card,2,No,1/23/2023,Zone 2
1283,757,BiryaniHouse,Burger,300,30,Card,1,No,1/21/2023,Zone 1
3230,124,Tacoland,Taco,500,40,Wallet,1,No,2/1/2023,Zone 1
4533,927,Pizzahub,Taco,200,30,Card,2,Yes,3/31/2023,Zone 2
2155,443,Sushi Place,Sushi,200,20,Wallet,5,Yes,2/25/2023,Zone 3
4122,383,Biriyani Hause,Burger,150,30,Wallet,4,No,2/19/2023,Zone 1
2596,546,Biryani Hause,Taco,200,20,Wallet,6,No,1/21/2023,Zone 2
2827,217,SushiPlace,Burger,300,45,Cash,4,Yes,3/24/2023,Zone 1
2853,399,BurgerTown,Pizza,150,50,Cash,5,Yes,2/24/2023,Zone 1
4465,318,Burger Town,Taco,,25,Wallet,4,No,1/11/2023,Zone 2
4389,858,Biriyani Hause,Biryani,150,30,Card,3,No,1/5/2023,Zone 3
3411,209,Tacoland,Sushi,200,20,Card,2,Yes,3/22/2023,Zone 2
1029,754,Biriyani Hause,Taco,500,20,Wallet,2,No,1/26/2023,Zone 3
5667,542,BiryaniHouse,Pizza,200,45,Card,2,No,2/23/2023,Zone 1
3592,351,PizzaHub,Pizza,150,50,Wallet,5,No,1/9/2023,Zone 2
5383,790,PizzaHub,Sushi,,45,Card,4,No,3/22/2023,Zone 3
4151,614,Biriyani Hause,Biryani,300,,Cash,1,No,2/27/2023,Zone 2
4030,339,Pizzahub,Burger,200,20,Card,2,No,3/15/2023,Zone 2
2049,216,SushiPlace,Burger,250,50,Card,4,No,3/9/2023,Zone 3
1142,643,PizzaHub,Pizza,150,35,Wallet,4,Yes,2/23/2023,Zone 2
2353,582,Biryani House,,500,25,Cash,2,No,1/29/2023,Zone 3
3811,813,SushiPlace,Burger,250,25,Card,5,No,3/28/2023,Zone 3
2392,263,Biryani House,Pizza,300,45,Cash,1,No,1/12/2023,Zone 2
1212,560,SushiPlace,Taco,250,40,Wallet,2,No,2/28/2023,Zone 3
1166,224,BurgerTown,Sushi,,20,Card,4,No,2/3/2023,Zone 2
1574,263,BiryaniHouse,Burger,250,35,Card,6,Yes,3/26/2023,Zone 2
5406,700,Pizza Hub,Sushi,250,20,Wallet,3,No,2/24/2023,Zone 1
1931,388,BiryaniHouse,Sushi,250,20,Cash,3,No,3/6/2023,Zone 2
4051,528,Burger Town,Burger,250,50,Card,5,Yes,2/18/2023,Zone 1
2028,499,Taco Land,Burger,,30,Card,3,No,2/10/2023,Zone 3
1948,140,Pizzahub,Biryani,150,,Card,6,No,2/25/2023,Zone 1
2009,491,Pizzahub,Pizza,300,50,Wallet,3,No,1/16/2023,Zone 1
2456,267,Pizza Hub,Sushi,500,20,Wallet,3,Yes,2/24/2023,Zone 3
2284,411,BurgerTown,Sushi,300,35,Card,5,Yes,3/5/2023,Zone 3
3992,360,BiryaniHouse,Biryani,250,30,Card,4,Yes,3/16/2023,Zone 3
1310,246,Pizza Hub,,500,,Card,6,Yes,3/22/2023,Zone 1
1786,901,Pizza Hub,Sushi,250,25,Wallet,4,No,3/14/2023,Zone 1
3722,820,Sushi Place,Sushi,250,45,Card,1,No,3/19/2023,Zone 1
1698,665,Tacoland,Pizza,200,45,Card,4,No,3/22/2023,Zone 3
1747,343,Biryani House,Sushi,150,35,Cash,2,Yes,1/8/2023,Zone 2
3651,965,Taco Land,Sushi,500,35,Cash,4,No,1/4/2023,Zone 1
5887,637,BiryaniHouse,Biryani,,40,Card,1,No,3/31/2023,Zone 2
2440,671,SushiPlace,Burger,250,50,Wallet,2,No,3/24/2023,Zone 3
3963,521,Pizzahub,Taco,300,40,Cash,1,No,1/12/2023,Zone 1
3394,423,BurgerTown,Sushi,150,30,Cash,1,No,1/17/2023,Zone 1
1856,468,Taco Land,Taco,500,25,Wallet,2,Yes,1/22/2023,Zone 1
5299,459,Biryani House,,150,30,Cash,4,Yes,3/11/2023,Zone 2
3302,978,Biryani Hause,Pizza,250,20,Cash,5,No,1/19/2023,Zone 3
4112,248,Biriyani Hause,Biryani,200,20,Wallet,2,Yes,3/28/2023,Zone 1
4930,537,Pizza Hub,Sushi,300,35,Card,2,No,1/26/2023,Zone 3
1393,742,BiryaniHouse,Biryani,300,45,Card,4,No,2/21/2023,Zone 2
1700,920,BurgerTown,Biryani,250,45,Cash,1,No,2/28/2023,Zone 3
3291,868,Biryani Hause,Taco,150,20,Cash,2,No,3/30/2023,Zone 3
5497,176,Tacoland,Biryani,300,45,Wallet,2,Yes,1/2/2023,Zone 2
4331,666,Biryani Hause,Biryani,150,40,Cash,2,Yes,1/13/2023,Zone 3
3099,329,Biryani House,Sushi,250,,Cash,,No,2/7/2023,Zone 3
4433,147,PizzaHub,Taco,150,,Card,3,No,3/9/2023,Zone 2
1771,281,SushiPlace,Taco,200,45,Cash,4,No,3/15/2023,Zone 3
5286,284,BurgerTown,Burger,200,45,Card,4,No,2/20/2023,Zone 1
3316,911,BiryaniHouse,Taco,500,20,Card,3,No,1/14/2023,Zone 1
4203,275,Sushi Place,Pizza,200,30,Cash,1,No,3/15/2023,Zone 1
3685,164,Pizzahub,Pizza,150,40,Wallet,3,No,3/7/2023,Zone 3
2395,770,BurgerTown,Burger,500,,Cash,1,Yes,3/22/2023,Zone 3
3191,906,BurgerTown,,200,25,Cash,3,Yes,1/31/2023,Zone 1
5432,893,Biryani Hause,Pizza,,50,Card,2,No,2/13/2023,Zone 3
3715,433,BiryaniHouse,Biryani,150,30,Cash,5,Yes,2/19/2023,Zone 2
1622,269,Burger Town,Sushi,300,40,Cash,3,No,1/8/2023,Zone 3
3521,511,Taco Land,Taco,300,45,Wallet,4,No,1/12/2023,Zone 3
3617,245,BurgerTown,Biryani,150,,Card,4,No,3/15/2023,Zone 3
3978,664,BiryaniHouse,Pizza,200,25,Wallet,4,No,3/11/2023,Zone 3
2008,593,Pizza Hub,Pizza,500,25,Wallet,5,No,1/10/2023,Zone 1
4351,579,Tacoland,Burger,250,,Cash,1,Yes,2/10/2023,Zone 1
4373,102,Biryani Hause,Sushi,,35,Wallet,5,No,3/5/2023,Zone 2
2195,943,Burger Town,Taco,200,40,Cash,6,Yes,3/3/2023,Zone 2
3239,209,Pizza Hub,Taco,300,20,Wallet,1,No,3/27/2023,Zone 3
2422,918,PizzaHub,Pizza,250,20,Wallet,3,Yes,2/17/2023,Zone 2
4359,178,BurgerTown,Biryani,300,25,Wallet,1,Yes,1/14/2023,Zone 3
1053,655,BurgerTown,Burger,200,35,Card,3,No,3/14/2023,Zone 1
1453,495,Tacoland,Burger,,40,Wallet,5,Yes,2/21/2023,Zone 1
1469,403,Taco Land,Biryani,500,35,Wallet,2,Yes,3/23/2023,Zone 3
5893,969,BurgerTown,,200,30,Wallet,2,No,3/28/2023,Zone 2
4818,233,Pizza Hub,,200,,Wallet,5,No,2/5/2023,Zone 3
4094,613,Taco Land,Burger,250,40,Card,1,No,1/15/2023,Zone 1
2398,790,SushiPlace,Burger,,45,Card,1,No,2/21/2023,Zone 1
1057,715,SushiPlace,Burger,500,45,Cash,2,No,3/28/2023,Zone 2
5244,757,BiryaniHouse,Taco,200,25,Card,3,Yes,3/7/2023,Zone 1
2596,586,BiryaniHouse,Burger,250,45,Cash,2,Yes,3/4/2023,Zone 3
5890,294,SushiPlace,Biryani,,30,Card,4,Yes,2/22/2023,Zone 1
3193,783,BurgerTown,Biryani,300,35,Wallet,3,No,1/20/2023,Zone 2
2210,647,Pizza Hub,Sushi,250,45,Card,2,Yes,3/21/2023,Zone 3
1161,928,Pizzahub,Burger,150,35,Wallet,4,Yes,1/11/2023,Zone 1
2144,494,Biryani Hause,Taco,150,25,Wallet,1,No,1/30/2023,Zone 2
4870,181,SushiPlace,Sushi,300,45,Card,3,Yes,2/4/2023,Zone 3
1832,772,BurgerTown,Sushi,500,50,Card,3,Yes,1/16/2023,Zone 2
1710,584,Taco Land,Biryani,200,40,Cash,3,No,1/25/2023,Zone 1
5452,343,Biriyani Hause,Taco,200,25,Cash,2,Yes,3/20/2023,Zone 2
1682,246,Pizzahub,Sushi,300,20,Wallet,3,No,3/20/2023,Zone 1
4519,643,BurgerTown,Taco,500,25,Cash,3,No,1/3/2023,Zone 3
3653,856,BiryaniHouse,Sushi,200,25,Card,4,No,1/20/2023,Zone 3
2634,846,Biriyani Hause,Biryani,,45,Wallet,3,No,2/27/2023,Zone 3
5931,580,Biryani House,Sushi,250,45,Card,1,Yes,1/14/2023,Zone 3
5624,874,Taco Land,Sushi,,25,Wallet,,Yes,3/1/2023,Zone 3
2713,242,Burger Town,Biryani,,35,Card,5,No,3/20/2023,Zone 1
2993,889,Tacoland,Taco,200,50,Card,5,Yes,1/10/2023,Zone 1
4466,971,Tacoland,Biryani,150,50,Wallet,3,No,1/10/2023,Zone 3
3853,533,Biryani House,Sushi,,20,Wallet,3,No,1/8/2023,Zone 3
1311,518,Pizzahub,Burger,250,20,Card,3,No,3/15/2023,Zone 1
4458,980,Pizzahub,Burger,200,20,Card,2,No,2/24/2023,Zone 3
5755,251,Taco Land,Burger,300,35,Card,4,No,3/14/2023,Zone 1
4843,136,Sushi Place,Taco,,,Card,4,No,1/30/2023,Zone 2
2869,199,Biriyani Hause,Sushi,150,25,Cash,3,No,1/25/2023,Zone 3
1377,843,Biryani House,Burger,200,30,Card,4,Yes,1/4/2023,Zone 2
3537,881,Burger Town,Biryani,,30,Cash,5,No,3/23/2023,Zone 3
5315,510,SushiPlace,Burger,300,50,Cash,2,No,2/5/2023,Zone 3
2478,912,Pizza Hub,Pizza,200,25,Card,3,No,3/21/2023,Zone 2
3489,358,BurgerTown,Burger,200,50,Card,3,No,3/26/2023,Zone 1
2467,162,Biriyani Hause,Burger,250,,Card,1,No,3/29/2023,Zone 2
5565,975,BurgerTown,Pizza,500,50,Cash,4,No,3/4/2023,Zone 1
2155,518,SushiPlace,Taco,500,40,Wallet,2,Yes,1/20/2023,Zone 1
3779,139,Pizzahub,Pizza,250,20,Wallet,3,Yes,2/14/2023,Zone 2
5908,804,PizzaHub,Biryani,500,30,Cash,5,Yes,3/21/2023,Zone 1
1986,572,Biryani Hause,Pizza,250,20,Wallet,5,No,3/15/2023,Zone 1
1839,989,Taco Land,Biryani,150,20,Card,5,Yes,3/14/2023,Zone 3
4814,665,Biriyani Hause,Burger,200,30,Cash,5,Yes,1/2/2023,Zone 3
5465,814,Biriyani Hause,Taco,500,20,Wallet,5,No,1/27/2023,Zone 2
2014,613,Sushi Place,Sushi,,25,Wallet,,No,1/25/2023,Zone 3
1250,793,Burger Town,Sushi,500,50,Cash,5,Yes,3/30/2023,Zone 3
5257,272,Pizza Hub,Taco,200,35,Card,4,Yes,1/22/2023,Zone 1
4863,604,Pizza Hub,Sushi,150,45,Wallet,2,Yes,3/22/2023,Zone 2
5758,763,Biryani House,Biryani,300,30,Card,3,No,1/5/2023,Zone 3
3460,641,SushiPlace,Taco,200,25,Cash,3,Yes,3/16/2023,Zone 2
2492,999,BurgerTown,Burger,200,35,Wallet,4,No,1/20/2023,Zone 3
3494,717,Biryani House,Burger,200,45,Card,4,No,1/20/2023,Zone 3
5688,708,BiryaniHouse,Biryani,150,20,Wallet,5,Yes,3/27/2023,Zone 1
3230,245,Biryani Hause,Sushi,150,20,Wallet,3,No,2/3/2023,Zone 3
3880,108,Biryani Hause,Sushi,250,45,Card,3,No,2/5/2023,Zone 3
1992,911,Tacoland,Burger,,25,Wallet,4,Yes,3/8/2023,Zone 1
3002,711,BurgerTown,Sushi,150,25,Cash,4,No,2/19/2023,Zone 3
5845,292,Sushi Place,Pizza,300,20,Cash,6,Yes,3/23/2023,Zone 3
1562,509,BurgerTown,Pizza,200,25,Wallet,3,Yes,3/23/2023,Zone 1
1955,245,SushiPlace,Burger,250,35,Wallet,2,Yes,2/5/2023,Zone 1
4165,599,Burger Town,Pizza,500,25,Wallet,5,No,3/14/2023,Zone 2
5287,580,BiryaniHouse,Burger,200,30,Card,2,No,1/15/2023,Zone 1
2764,233,BurgerTown,,500,20,Cash,4,No,3/22/2023,Zone 2
5717,168,Biryani Hause,Biryani,,40,Cash,4,No,3/14/2023,Zone 2
5408,171,PizzaHub,Sushi,250,45,Cash,3,No,3/14/2023,Zone 3
2783,839,Pizzahub,Biryani,,35,Cash,3,No,2/5/2023,Zone 2
4926,171,Pizzahub,Biryani,500,25,Card,3,No,2/22/2023,Zone 2
2017,431,Pizza Hub,Taco,150,,Card,3,Yes,2/26/2023,Zone 3
1275,699,Tacoland,Pizza,150,45,Card,3,Yes,1/17/2023,Zone 2
5485,288,PizzaHub,Sushi,250,25,Card,2,No,1/13/2023,Zone 1
2134,996,Sushi Place,Taco,200,40,Card,3,Yes,3/23/2023,Zone 1
4865,291,BurgerTown,Taco,200,35,Cash,2,Yes,2/1/2023,Zone 2
1590,820,Biryani Hause,Biryani,300,45,Cash,4,No,2/24/2023,Zone 2
5877,868,Pizzahub,Biryani,150,40,Cash,3,Yes,2/21/2023,Zone 2
5981,292,Pizza Hub,Taco,,35,Cash,5,Yes,2/12/2023,Zone 3
5462,701,Sushi Place,Burger,200,20,Wallet,1,Yes,2/10/2023,Zone 3
4807,932,BiryaniHouse,Biryani,200,35,Card,6,No,1/17/2023,Zone 3
3737,273,Biryani House,Pizza,200,25,Wallet,5,No,3/16/2023,Zone 1
4941,513,Tacoland,Taco,500,20,Cash,6,No,3/20/2023,Zone 3
5901,936,Burger Town,Burger,300,35,Wallet,5,Yes,2/14/2023,Zone 3
4179,130,BiryaniHouse,Sushi,300,45,Card,2,No,1/18/2023,Zone 1
3793,701,PizzaHub,Biryani,,30,Cash,3,Yes,2/6/2023,Zone 2
4926,999,Biriyani Hause,Burger,500,20,Wallet,4,Yes,2/4/2023,Zone 1
2546,285,BurgerTown,Burger,300,50,Wallet,5,Yes,3/13/2023,Zone 3
2607,943,SushiPlace,Pizza,300,30,Cash,4,Yes,2/23/2023,Zone 2
1459,860,PizzaHub,Burger,500,40,Cash,3,Yes,2/27/2023,Zone 1
3437,838,Sushi Place,Biryani,,20,Wallet,3,Yes,1/30/2023,Zone 1
4086,732,Burger Town,Sushi,200,35,Wallet,2,No,2/19/2023,Zone 1
2639,437,Taco Land,Pizza,250,45,Cash,3,No,1/22/2023,Zone 1
1911,813,PizzaHub,Taco,200,25,Card,5,No,1/5/2023,Zone 2
3041,710,BiryaniHouse,Pizza,150,25,Card,2,No,1/23/2023,Zone 3
2419,732,Pizza Hub,Pizza,150,20,Card,1,No,3/16/2023,Zone 2
5068,124,Biryani House,Biryani,200,45,Card,2,Yes,3/2/2023,Zone 1
5621,889,Burger Town,Biryani,150,50,Card,1,No,2/23/2023,Zone 3
1727,893,SushiPlace,Pizza,150,45,Wallet,3,Yes,3/29/2023,Zone 2
1432,497,Tacoland,Biryani,300,,Card,3,No,3/3/2023,Zone 1
2861,135,Sushi Place,Biryani,500,30,Card,2,No,3/26/2023,Zone 3
5049,575,PizzaHub,Biryani,300,30,Cash,4,Yes,3/5/2023,Zone 1
1531,888,Burger Town,Sushi,500,40,Wallet,3,No,3/15/2023,Zone 1
2564,967,Burger Town,Pizza,500,25,Cash,4,Yes,3/28/2023,Zone 1
1385,906,PizzaHub,Pizza,,45,Cash,5,Yes,2/10/2023,Zone 3
1651,980,SushiPlace,Burger,150,45,Card,1,No,1/16/2023,Zone 3
1210,472,SushiPlace,Sushi,,20,Card,2,No,3/22/2023,Zone 2
2178,704,Pizzahub,Taco,200,35,Card,3,No,3/14/2023,Zone 3
5271,627,BiryaniHouse,Pizza,500,,Card,3,No,1/17/2023,Zone 3
5755,728,Biriyani Hause,Pizza,250,40,Card,5,No,2/5/2023,Zone 1
4921,136,BiryaniHouse,Burger,500,,Cash,3,Yes,1/27/2023,Zone 1
4750,533,Biryani House,Pizza,300,,Cash,3,Yes,1/6/2023,Zone 1
5176,278,BurgerTown,Taco,500,35,Card,4,No,1/21/2023,Zone 3
2463,641,Tacoland,Sushi,200,25,Wallet,4,Yes,1/19/2023,Zone 3
3712,223,Pizzahub,Taco,200,30,Card,5,Yes,3/15/2023,Zone 2
2235,756,BurgerTown,Pizza,200,25,Card,4,Yes,3/23/2023,Zone 1
2726,270,Pizza Hub,Pizza,200,45,Wallet,3,Yes,1/22/2023,Zone 1
1025,350,SushiPlace,Biryani,300,50,Card,4,No,3/4/2023,Zone 2
3603,813,Sushi Place,Pizza,,20,Cash,1,Yes,1/15/2023,Zone 1
2158,607,Sushi Place,Pizza,500,45,Wallet,,No,1/13/2023,Zone 3
2552,812,BiryaniHouse,Pizza,150,,Cash,1,No,3/2/2023,Zone 1
2651,430,PizzaHub,Sushi,500,35,Wallet,5,No,3/26/2023,Zone 3
2573,593,Burger Town,Taco,200,45,Card,3,Yes,3/3/2023,Zone 2
5136,925,Biryani Hause,Burger,,20,Cash,3,Yes,1/15/2023,Zone 1
1737,669,Pizza Hub,,500,20,Card,5,No,3/20/2023,Zone 2
3469,854,Tacoland,Taco,300,30,Card,,No,1/24/2023,Zone 1
3754,573,Sushi Place,Sushi,200,45,Wallet,1,Yes,1/17/2023,Zone 3
4726,715,Biryani House,Sushi,500,45,Wallet,5,Yes,1/23/2023,Zone 1
5174,174,Biryani Hause,Taco,250,20,Card,1,No,1/25/2023,Zone 2
2122,378,Pizzahub,Biryani,300,45,Card,3,No,1/1/2023,Zone 1
4473,740,BiryaniHouse,Burger,500,,Card,1,Yes,1/14/2023,Zone 3
1428,932,SushiPlace,Sushi,300,40,Cash,3,No,2/20/2023,Zone 3
2148,769,BurgerTown,Biryani,300,45,Wallet,1,Yes,1/20/2023,Zone 2
5370,651,PizzaHub,Sushi,250,45,Card,4,No,1/27/2023,Zone 1
4117,303,SushiPlace,Taco,250,20,Wallet,4,Yes,1/26/2023,Zone 1
2936,981,Biryani House,Taco,300,20,Card,3,Yes,2/11/2023,Zone 1
4957,656,Sushi Place,Sushi,,50,Card,4,No,1/1/2023,Zone 2
3998,402,Pizzahub,Burger,150,20,Wallet,2,Yes,3/4/2023,Zone 3
4071,529,Pizzahub,Pizza,300,45,Wallet,2,No,1/5/2023,Zone 3
4874,798,BurgerTown,Taco,150,,Card,4,Yes,2/17/2023,Zone 3
1216,363,Taco Land,Sushi,200,25,Cash,3,No,3/29/2023,Zone 2
1648,648,Burger Town,Burger,150,45,Cash,4,Yes,1/2/2023,Zone 2
2549,186,Taco Land,Burger,,35,Card,3,No,2/20/2023,Zone 1
1953,590,SushiPlace,Biryani,150,25,Wallet,3,Yes,2/8/2023,Zone 2
2874,809,Tacoland,Pizza,250,35,Wallet,3,No,2/22/2023,Zone 2
4671,418,Tacoland,,150,25,Wallet,6,No,2/22/2023,Zone 1
1561,574,Sushi Place,Biryani,250,30,Cash,3,Yes,1/17/2023,Zone 2
5063,685,BurgerTown,Pizza,250,35,Card,1,No,3/26/2023,Zone 2
3855,514,BiryaniHouse,Sushi,,40,Card,3,No,1/23/2023,Zone 2
2322,323,Sushi Place,Pizza,500,30,Card,3,No,3/10/2023,Zone 2
3790,577,Tacoland,Pizza,200,20,Card,4,No,2/18/2023,Zone 1
1357,157,Biriyani Hause,Pizza,250,25,Card,3,No,2/11/2023,Zone 1
5113,190,PizzaHub,Burger,500,45,Card,2,Yes,2/19/2023,Zone 3
1727,178,SushiPlace,Sushi,500,25,Wallet,3,Yes,2/23/2023,Zone 2
4348,331,Burger Town,Sushi,150,45,Card,5,Yes,1/25/2023,Zone 3
4348,671,BurgerTown,Taco,250,25,Wallet,1,Yes,3/22/2023,Zone 1
5652,791,SushiPlace,Taco,,50,Cash,2,Yes,2/13/2023,Zone 2
2442,923,Biriyani Hause,Taco,250,,Cash,5,Yes,3/30/2023,Zone 1
5515,148,Biryani House,Pizza,150,25,Card,2,No,1/1/2023,Zone 2
2160,417,BiryaniHouse,Burger,,35,Cash,2,No,1/13/2023,Zone 1
3049,477,PizzaHub,Burger,300,25,Card,2,No,1/5/2023,Zone 3
3465,398,BurgerTown,Taco,300,45,Cash,3,No,2/18/2023,Zone 2
5159,567,BurgerTown,Burger,250,40,Wallet,1,Yes,3/11/2023,Zone 3
4282,388,BiryaniHouse,Biryani,150,40,Cash,1,Yes,3/25/2023,Zone 1
1894,104,PizzaHub,Pizza,250,45,Wallet,4,No,1/8/2023,Zone 2
4280,647,BiryaniHouse,Sushi,250,50,Card,4,Yes,1/2/2023,Zone 1
1108,863,BurgerTown,Pizza,500,20,Cash,4,No,3/5/2023,Zone 2
1401,448,SushiPlace,Pizza,150,35,Cash,1,Yes,3/10/2023,Zone 2
2810,250,BiryaniHouse,Biryani,300,20,Card,1,No,3/10/2023,Zone 3
1484,641,BurgerTown,Pizza,,35,Card,4,No,1/12/2023,Zone 3
2078,844,Biriyani Hause,Burger,150,35,Wallet,1,No,2/8/2023,Zone 2
4819,505,SushiPlace,Sushi,200,35,Cash,4,No,3/8/2023,Zone 1
1341,723,Biryani House,Taco,150,20,Wallet,5,Yes,3/16/2023,Zone 1
4218,971,BurgerTown,Sushi,150,30,Cash,5,Yes,3/18/2023,Zone 3
5463,582,BurgerTown,Taco,200,50,Cash,3,Yes,2/15/2023,Zone 1
5924,466,Sushi Place,Taco,,50,Wallet,4,No,1/18/2023,Zone 2
2257,614,Pizzahub,Pizza,250,20,Card,3,Yes,3/1/2023,Zone 1
5377,963,Pizzahub,Pizza,300,30,Cash,2,Yes,2/19/2023,Zone 3
3035,694,BiryaniHouse,Sushi,,45,Cash,5,No,1/16/2023,Zone 3
2529,130,Taco Land,Sushi,300,30,Wallet,1,No,2/22/2023,Zone 2
1553,693,Biryani Hause,Taco,500,30,Card,2,No,1/21/2023,Zone 2
4268,621,Biryani House,Sushi,300,20,Cash,2,No,3/14/2023,Zone 1
1838,195,PizzaHub,Pizza,300,45,Card,3,Yes,1/29/2023,Zone 1
1637,555,PizzaHub,Sushi,500,30,Wallet,3,No,2/3/2023,Zone 2
2124,445,Biriyani Hause,Sushi,300,20,Cash,4,No,3/21/2023,Zone 3
4222,697,Taco Land,Taco,150,35,Card,4,No,1/12/2023,Zone 3
1485,767,Tacoland,Taco,500,35,Wallet,1,Yes,2/13/2023,Zone 2
4739,528,Burger Town,Burger,300,50,Card,5,Yes,3/1/2023,Zone 3
4362,159,SushiPlace,Sushi,200,40,Wallet,3,No,2/24/2023,Zone 3
2631,189,Pizza Hub,Biryani,500,45,Cash,5,No,3/12/2023,Zone 1
1499,344,SushiPlace,Biryani,150,45,Wallet,1,No,2/16/2023,Zone 3
2037,363,PizzaHub,Biryani,300,30,Wallet,4,No,1/11/2023,Zone 2
2152,428,SushiPlace,Pizza,150,35,Cash,2,Yes,2/22/2023,Zone 3
3804,105,Taco Land,Pizza,300,45,Cash,4,No,3/3/2023,Zone 1
5298,740,Burger Town,Sushi,300,45,Wallet,,No,1/13/2023,Zone 1
5419,382,Burger Town,Taco,300,,Cash,2,Yes,3/15/2023,Zone 1
5388,919,PizzaHub,Sushi,150,45,Card,2,No,2/4/2023,Zone 2
4259,950,PizzaHub,Pizza,250,35,Card,1,Yes,3/10/2023,Zone 2
1208,831,Biryani House,Biryani,150,25,Cash,4,No,1/28/2023,Zone 1
2790,475,Taco Land,Biryani,,25,Wallet,4,No,3/7/2023,Zone 2
5180,742,Biriyani Hause,Sushi,500,40,Wallet,3,Yes,2/13/2023,Zone 3
4582,490,Biriyani Hause,Sushi,150,25,Cash,2,No,3/16/2023,Zone 2
3217,153,Tacoland,Biryani,250,45,Wallet,3,No,3/4/2023,Zone 3
2353,140,Sushi Place,Burger,500,25,Wallet,5,Yes,2/2/2023,Zone 1
1488,823,Biryani Hause,Pizza,250,40,Wallet,4,No,2/1/2023,Zone 2
4011,834,Biryani House,Taco,250,20,Cash,4,Yes,3/1/2023,Zone 2
2104,633,Tacoland,Burger,250,45,Card,3,Yes,3/9/2023,Zone 3
1118,165,BurgerTown,Pizza,200,30,Card,3,No,2/27/2023,Zone 2
2790,802,Pizzahub,Pizza,150,35,Card,4,Yes,3/14/2023,Zone 1
1206,116,Sushi Place,Biryani,250,40,Cash,2,No,1/17/2023,Zone 2
2817,749,Burger Town,Taco,150,40,Wallet,2,No,1/12/2023,Zone 1
4428,171,BurgerTown,Pizza,150,45,Card,3,Yes,1/22/2023,Zone 3
5949,284,BurgerTown,Pizza,250,30,Cash,1,Yes,2/22/2023,Zone 3
2094,692,BurgerTown,Burger,,25,Cash,1,Yes,3/3/2023,Zone 2
5664,310,Biryani House,Sushi,200,40,Wallet,5,No,3/4/2023,Zone 3
2832,707,Pizza Hub,Pizza,250,45,Wallet,3,Yes,1/4/2023,Zone 3
2807,651,SushiPlace,Sushi,150,35,Card,2,No,1/16/2023,Zone 2
