Order_ID,Customer_ID,Restaurant_Name,Food_Category,Order_Amount,Delivery_Time_Minutes,Payment_Mode,Customer_Rating,Promo_Used,Order_Date,Delivery_Area,Fast_Delivery
4587,822,Pizza Hub,Pizza,250,30,Cash,4,No,2/13/2023,Zone 3,Fast
3649,319,Biryani House,Burger,300,40,Wallet,1,Yes,1/4/2023,Zone 1,Slow
3707,446,Biryani House,Biryani,430,25,Cash,4,No,1/23/2023,Zone 1,Fast
3951,467,Pizza Hub,Taco,250,40,Wallet,3,Yes,2/21/2023,Zone 2,Slow
1161,150,Pizza Hub,Burger,260,60,Card,2,Yes,2/16/2023,Zone 1,Slow
2608,676,Biryani House,Burger,150,45,Cash,2,No,2/28/2023,Zone 2,Slow
1260,312,Biryani House,Biryani,430,20,Cash,2,Yes,2/22/2023,Zone 2,Fast
2566,540,Pizza Hub,Taco,150,35,Wallet,4,No,1/20/2023,Zone 2,Slow
1686,690,Pizza Hub,Taco,300,25,Wallet,1,No,3/14/2023,Zone 3,Fast
2506,425,Biryani House,Taco,260,45,Cash,3,No,3/26/2023,Zone 2,Slow
1375,316,Sushi Place,Biryani,250,25,Wallet,2,Yes,3/16/2023,Zone 2,Fast
4115,398,Taco Land,Taco,300,25,Cash,3,No,3/23/2023,Zone 1,Fast
2098,891,Sushi Place,Burger,260,30,Wallet,4,No,3/18/2023,Zone 1,Fast
2686,606,Biryani House,Pizza,250,25,Cash,1,No,3/16/2023,Zone 2,Fast
3539,491,Biryani House,Burger,430,35,Card,1,Yes,2/4/2023,Zone 2,Slow
4413,300,Sushi Place,Burger,400,35,Wallet,5,Yes,3/7/2023,Zone 3,Slow
1544,914,Taco Land,Burger,350,30,Card,1,No,3/28/2023,Zone 1,Fast
1698,331,Pizza Hub,Pizza,260,35,Wallet,5,No,1/13/2023,Zone 3,Slow
1669,960,Pizza Hub,Taco,150,45,Wallet,4,Yes,2/8/2023,Zone 2,Slow
1624,584,Taco Land,Burger,300,40,Cash,4,No,1/18/2023,Zone 2,Slow
5592,633,Taco Land,Biryani,250,30,Wallet,3,No,3/9/2023,Zone 3,Fast
5851,977,Biryani House,Biryani,260,20,Wallet,3,No,3/24/2023,Zone 3,Fast
4306,913,Burger Town,NA,250,60,Cash,1,No,1/15/2023,Zone 3,Slow
2353,446,Burger Town,Biryani,430,50,Card,3,No,2/16/2023,Zone 2,Slow
5593,985,Sushi Place,Pizza,250,35,Cash,3,No,3/25/2023,Zone 2,Slow
5245,785,Burger Town,Pizza,400,35,Wallet,4,Yes,1/18/2023,Zone 1,Slow
4253,149,Taco Land,Sushi,250,30,Wallet,4,No,3/25/2023,Zone 3,Fast
2990,151,Biryani House,Biryani,150,20,Wallet,3,No,3/18/2023,Zone 3,Fast
5189,116,Burger Town,Burger,260,45,Wallet,1,No,1/6/2023,Zone 1,Slow
4714,807,Biryani House,Pizza,430,45,Card,5,No,2/14/2023,Zone 2,Slow
3128,402,Taco Land,Pizza,150,20,Card,4,No,1/2/2023,Zone 2,Fast
2955,701,Burger Town,Burger,300,45,Card,3,No,3/11/2023,Zone 1,Slow
1329,173,Taco Land,Burger,150,30,Cash,3,Yes,2/8/2023,Zone 3,Fast
3216,439,Biryani House,Biryani,250,25,Wallet,2,Yes,2/8/2023,Zone 2,Fast
1022,527,Pizza Hub,Pizza,150,50,Card,3,No,2/25/2023,Zone 2,Slow
3858,527,Pizza Hub,Pizza,400,30,Cash,2,Yes,2/24/2023,Zone 2,Fast
2729,316,Burger Town,Biryani,430,35,Cash,2,No,1/21/2023,Zone 1,Slow
5991,843,Taco Land,Burger,250,50,Card,2,Yes,1/13/2023,Zone 1,Slow
2089,985,Sushi Place,Burger,260,50,Cash,5,Yes,1/24/2023,Zone 2,Slow
2820,145,Biryani House,Biryani,260,35,Card,3,Yes,2/19/2023,Zone 2,Slow
2079,714,Biryani House,Biryani,430,35,Wallet,4,No,2/3/2023,Zone 2,Slow
2506,917,Taco Land,Biryani,250,30,Cash,2,Yes,3/15/2023,Zone 1,Fast
1921,599,Pizza Hub,Sushi,350,45,Card,5,No,2/17/2023,Zone 3,Slow
4609,697,Taco Land,Taco,400,40,Cash,5,Yes,1/26/2023,Zone 2,Slow
1980,926,Pizza Hub,Sushi,260,35,Card,5,No,3/1/2023,Zone 2,Slow
2720,226,Sushi Place,Taco,430,45,Wallet,2,No,1/29/2023,Zone 1,Slow
1105,800,Pizza Hub,Pizza,250,40,Card,3,No,1/31/2023,Zone 2,Slow
1052,653,Pizza Hub,Burger,250,40,Cash,5,Yes,3/15/2023,Zone 3,Slow
1399,303,Biryani House,Taco,150,45,Cash,2,No,3/30/2023,Zone 3,Slow
4143,521,Biryani House,Taco,250,30,Card,2,No,3/9/2023,Zone 2,Fast
3016,834,Pizza Hub,Pizza,250,40,Cash,1,No,1/14/2023,Zone 1,Slow
4929,398,Biryani House,Biryani,150,20,Wallet,5,No,1/8/2023,Zone 2,Fast
5311,228,Burger Town,Burger,250,35,Card,2,No,1/4/2023,Zone 2,Slow
3229,705,Biryani House,Biryani,300,50,Cash,3,No,1/5/2023,Zone 1,Slow
4892,907,Biryani House,Biryani,430,40,Cash,1,Yes,3/22/2023,Zone 1,Slow
5182,580,Taco Land,Taco,430,20,Wallet,5,No,2/9/2023,Zone 1,Fast
2770,155,Burger Town,Biryani,150,50,Card,1,No,3/26/2023,Zone 3,Slow
3244,689,Pizza Hub,Pizza,300,60,Card,2,Yes,1/10/2023,Zone 1,Slow
2032,959,Burger Town,Taco,430,30,Wallet,4,Yes,3/2/2023,Zone 2,Fast
1999,165,Taco Land,Pizza,260,30,Card,4,No,1/26/2023,Zone 2,Fast
4236,591,Biryani House,Pizza,250,30,Wallet,1,Yes,1/11/2023,Zone 2,Fast
4689,102,Pizza Hub,Sushi,150,35,Card,5,No,1/19/2023,Zone 2,Slow
1060,152,Taco Land,Sushi,250,30,Cash,3,Yes,1/15/2023,Zone 1,Fast
2187,380,Biryani House,Taco,300,20,Card,3,No,2/17/2023,Zone 2,Fast
5632,464,Taco Land,Pizza,250,45,Cash,2,No,2/28/2023,Zone 1,Slow
3842,222,Biryani House,Biryani,150,30,Wallet,2,Yes,2/8/2023,Zone 2,Fast
3568,784,Sushi Place,Sushi,350,30,Wallet,2,No,3/8/2023,Zone 2,Fast
4443,160,Taco Land,Sushi,430,35,Cash,NA,Yes,2/3/2023,Zone 2,Slow
5715,955,Sushi Place,Burger,300,40,Card,2,Yes,1/15/2023,Zone 3,Slow
4304,813,Biryani House,Burger,250,40,Wallet,1,Yes,1/8/2023,Zone 1,Slow
5773,480,Pizza Hub,Pizza,150,30,Card,5,Yes,1/10/2023,Zone 3,Fast
5780,878,Taco Land,Sushi,430,30,Card,3,Yes,2/6/2023,Zone 1,Fast
2527,252,Taco Land,Pizza,150,45,Cash,1,Yes,3/12/2023,Zone 1,Slow
4186,674,Burger Town,Pizza,260,20,Wallet,2,No,1/29/2023,Zone 2,Fast
3457,909,Sushi Place,Sushi,430,45,Wallet,2,No,3/15/2023,Zone 3,Slow
5186,967,Pizza Hub,Pizza,260,20,Card,3,Yes,2/9/2023,Zone 2,Fast
1096,303,Pizza Hub,Taco,150,30,Wallet,4,Yes,2/6/2023,Zone 1,Fast
1901,229,Biryani House,Biryani,150,35,Cash,5,No,1/12/2023,Zone 2,Slow
3278,183,Pizza Hub,Pizza,250,35,Cash,3,Yes,1/2/2023,Zone 1,Slow
3996,482,Biryani House,Burger,150,35,Wallet,2,Yes,1/17/2023,Zone 3,Slow
5748,954,Sushi Place,Taco,430,25,Cash,5,No,1/2/2023,Zone 2,Fast
4384,168,Sushi Place,Sushi,250,25,Wallet,3,Yes,3/5/2023,Zone 3,Fast
1297,928,Biryani House,Taco,150,45,Cash,1,Yes,1/14/2023,Zone 1,Slow
5246,857,Pizza Hub,Biryani,300,60,Cash,2,Yes,2/26/2023,Zone 2,Slow
5118,892,Sushi Place,Sushi,430,20,Cash,1,No,2/4/2023,Zone 3,Fast
1178,381,Pizza Hub,Sushi,150,20,Cash,4,No,1/4/2023,Zone 3,Fast
1250,856,Biryani House,Biryani,150,40,Card,4,No,2/11/2023,Zone 1,Slow
4259,155,Taco Land,Sushi,300,40,Cash,1,No,3/22/2023,Zone 2,Slow
5064,636,Biryani House,Pizza,430,50,Card,2,No,1/15/2023,Zone 1,Slow
4119,805,Taco Land,Biryani,150,40,Card,1,No,1/11/2023,Zone 1,Slow
3087,253,Sushi Place,Burger,260,35,Card,2,No,1/16/2023,Zone 2,Slow
1996,829,Biryani House,Taco,400,40,Wallet,2,Yes,3/8/2023,Zone 3,Slow
1870,220,Biryani House,Biryani,260,35,Card,3,No,1/15/2023,Zone 2,Slow
1062,630,Burger Town,Taco,150,30,Cash,1,Yes,3/12/2023,Zone 3,Fast
4954,487,Biryani House,Biryani,300,45,Cash,1,Yes,1/2/2023,Zone 1,Slow
3657,857,Pizza Hub,Pizza,250,50,Wallet,4,No,3/29/2023,Zone 2,Slow
5420,267,Biryani House,Biryani,350,20,Wallet,5,No,2/16/2023,Zone 3,Fast
3780,957,Taco Land,Pizza,430,50,Card,1,Yes,3/1/2023,Zone 2,Slow
5632,354,Burger Town,Biryani,260,30,Wallet,3,No,2/24/2023,Zone 1,Fast
2212,203,Taco Land,Sushi,430,30,Wallet,5,No,1/28/2023,Zone 2,Fast
1985,799,Pizza Hub,Pizza,150,40,Cash,3,Yes,3/14/2023,Zone 2,Slow
1100,991,Taco Land,Biryani,150,25,Card,2,No,2/18/2023,Zone 2,Fast
2736,135,Burger Town,Sushi,300,40,Card,2,No,1/13/2023,Zone 1,Slow
4749,474,Biryani House,Burger,400,40,Cash,1,Yes,3/12/2023,Zone 1,Slow
2237,799,Sushi Place,Sushi,250,25,Wallet,2,Yes,2/28/2023,Zone 3,Fast
2983,592,Burger Town,Pizza,230,40,Cash,5,No,1/31/2023,Zone 3,Slow
3471,925,Sushi Place,Biryani,430,20,Wallet,5,No,1/1/2023,Zone 3,Fast
2570,244,Taco Land,Sushi,350,30,Wallet,4,No,2/5/2023,Zone 3,Fast
1075,738,Sushi Place,Pizza,150,25,Wallet,1,No,1/22/2023,Zone 3,Fast
1164,284,Sushi Place,Biryani,300,30,Wallet,2,Yes,3/19/2023,Zone 2,Fast
2781,512,Biryani House,Pizza,260,35,Wallet,4,Yes,1/11/2023,Zone 2,Slow
3068,636,Pizza Hub,Sushi,300,35,Cash,4,No,2/6/2023,Zone 1,Slow
4691,961,Pizza Hub,Sushi,150,30,Wallet,2,No,2/20/2023,Zone 3,Fast
5455,503,Sushi Place,Sushi,150,40,Cash,3,Yes,3/10/2023,Zone 3,Slow
3677,943,Pizza Hub,Pizza,250,25,Cash,5,No,3/3/2023,Zone 3,Fast
1094,430,Pizza Hub,Burger,250,25,Card,2,No,2/16/2023,Zone 1,Fast
2111,697,Biryani House,Burger,260,35,Card,2,No,3/22/2023,Zone 3,Slow
4946,687,Taco Land,Biryani,300,40,Cash,2,Yes,2/6/2023,Zone 3,Slow
2391,417,Burger Town,Pizza,260,50,Wallet,3,Yes,1/8/2023,Zone 2,Slow
4770,950,Biryani House,Taco,260,45,Card,2,No,1/22/2023,Zone 1,Slow
2444,895,Burger Town,Pizza,300,30,Cash,3,Yes,1/13/2023,Zone 1,Fast
5368,575,Sushi Place,Sushi,300,25,Wallet,5,Yes,2/4/2023,Zone 3,Fast
3779,483,Biryani House,Biryani,150,40,Card,2,No,1/24/2023,Zone 1,Slow
5458,455,Sushi Place,Taco,300,45,Card,3,No,1/22/2023,Zone 3,Slow
2132,910,Biryani House,Pizza,260,35,Cash,5,Yes,3/4/2023,Zone 2,Slow
5764,535,Biryani House,Pizza,430,50,Wallet,4,Yes,1/2/2023,Zone 3,Slow
3827,622,Pizza Hub,Burger,300,50,Wallet,5,Yes,1/17/2023,Zone 2,Slow
4280,672,Biryani House,Taco,260,35,Cash,4,No,1/19/2023,Zone 3,Slow
4142,512,Burger Town,Pizza,430,35,Cash,2,Yes,2/19/2023,Zone 1,Slow
1233,150,Taco Land,Taco,150,50,Card,4,No,3/25/2023,Zone 1,Slow
4392,957,Burger Town,Taco,250,40,Cash,4,Yes,3/21/2023,Zone 1,Slow
2872,295,Taco Land,Pizza,300,40,Wallet,2,No,2/12/2023,Zone 1,Slow
5772,927,Pizza Hub,Biryani,430,45,Cash,4,Yes,3/25/2023,Zone 1,Slow
3916,286,Sushi Place,Pizza,300,35,Cash,NA,Yes,1/8/2023,Zone 3,Slow
5148,833,Pizza Hub,Pizza,250,40,Card,1,No,3/21/2023,Zone 1,Slow
1627,516,Pizza Hub,Pizza,300,45,Wallet,5,Yes,1/30/2023,Zone 2,Slow
2625,950,Taco Land,Pizza,250,25,Wallet,4,No,1/4/2023,Zone 3,Fast
2900,754,Burger Town,Pizza,430,30,Cash,1,Yes,2/10/2023,Zone 1,Fast
4942,301,Taco Land,Biryani,350,45,Wallet,3,No,2/28/2023,Zone 1,Slow
2910,144,Burger Town,Pizza,300,20,Wallet,5,No,1/31/2023,Zone 2,Fast
1394,224,Pizza Hub,Taco,150,30,Card,4,No,2/15/2023,Zone 1,Fast
3913,322,Pizza Hub,Burger,300,45,Cash,4,No,1/4/2023,Zone 1,Slow
5155,706,Sushi Place,Burger,150,35,Card,2,Yes,1/25/2023,Zone 3,Slow
1017,570,Pizza Hub,Biryani,300,25,Card,4,No,3/8/2023,Zone 3,Fast
2550,323,Taco Land,Pizza,150,50,Cash,1,No,1/22/2023,Zone 2,Slow
2134,514,Sushi Place,Sushi,260,40,Wallet,5,No,1/5/2023,Zone 3,Slow
2616,896,Burger Town,Burger,300,45,Wallet,3,Yes,1/16/2023,Zone 3,Slow
5987,331,Taco Land,Pizza,250,30,Cash,3,Yes,1/8/2023,Zone 3,Fast
3574,126,Sushi Place,Biryani,430,30,Cash,1,Yes,2/11/2023,Zone 3,Fast
5753,837,Sushi Place,Sushi,400,50,Card,1,Yes,1/7/2023,Zone 2,Slow
3933,804,Biryani House,Burger,430,40,Cash,3,No,3/6/2023,Zone 3,Slow
2819,504,Taco Land,Sushi,150,50,Card,3,Yes,2/11/2023,Zone 2,Slow
4701,889,Sushi Place,Pizza,150,20,Wallet,3,No,2/11/2023,Zone 1,Fast
1275,950,Pizza Hub,Biryani,300,50,Cash,3,No,2/25/2023,Zone 3,Slow
5521,201,Pizza Hub,Burger,430,60,Wallet,1,Yes,1/14/2023,Zone 3,Slow
1018,478,Biryani House,Burger,150,20,Card,4,No,2/9/2023,Zone 3,Fast
2771,511,Biryani House,Taco,260,35,Wallet,1,Yes,2/26/2023,Zone 2,Slow
3950,104,Taco Land,Biryani,430,40,Card,2,No,3/20/2023,Zone 1,Slow
2329,851,Biryani House,Biryani,350,45,Cash,4,No,1/20/2023,Zone 2,Slow
1331,590,Pizza Hub,Taco,300,30,Card,5,No,3/2/2023,Zone 2,Fast
1250,129,Biryani House,Taco,430,25,Cash,2,No,1/13/2023,Zone 2,Fast
4985,260,Biryani House,Taco,300,20,Card,5,Yes,2/13/2023,Zone 3,Fast
2460,207,Burger Town,Biryani,430,40,Card,3,Yes,3/24/2023,Zone 1,Slow
5589,570,Taco Land,Taco,400,20,Cash,1,Yes,3/12/2023,Zone 2,Fast
5462,316,Sushi Place,Taco,250,20,Cash,3,No,2/8/2023,Zone 2,Fast
3974,635,Biryani House,Burger,250,50,Cash,1,Yes,1/7/2023,Zone 1,Slow
3214,527,Sushi Place,Pizza,430,25,Wallet,3,Yes,2/11/2023,Zone 2,Fast
4068,651,Pizza Hub,Taco,430,25,Wallet,2,No,3/21/2023,Zone 3,Fast
4956,135,Biryani House,Taco,430,20,Card,3,No,3/15/2023,Zone 1,Fast
1482,458,Sushi Place,Sushi,260,20,Wallet,1,No,3/18/2023,Zone 3,Fast
5108,396,Sushi Place,Pizza,150,50,Card,4,No,3/15/2023,Zone 2,Slow
4796,470,Biryani House,Biryani,260,40,Card,1,No,2/26/2023,Zone 1,Slow
1816,973,Pizza Hub,Taco,350,40,Cash,4,No,3/18/2023,Zone 2,Slow
3389,353,Biryani House,Taco,430,20,Card,4,No,2/9/2023,Zone 2,Fast
1492,474,Burger Town,Sushi,260,40,Wallet,3,No,1/12/2023,Zone 1,Slow
3733,597,Pizza Hub,Pizza,300,25,Cash,4,No,1/27/2023,Zone 1,Fast
5933,132,Sushi Place,Biryani,250,50,Card,1,No,3/1/2023,Zone 1,Slow
3730,624,Taco Land,Burger,260,35,Card,5,No,2/24/2023,Zone 2,Slow
4865,417,Pizza Hub,Burger,430,20,Wallet,2,No,3/27/2023,Zone 3,Fast
3195,396,Pizza Hub,Burger,260,40,Wallet,3,No,1/26/2023,Zone 2,Slow
2698,289,Burger Town,Sushi,150,20,Card,4,No,1/23/2023,Zone 2,Fast
3349,829,Burger Town,Pizza,150,35,Wallet,1,No,3/17/2023,Zone 1,Slow
5156,196,Taco Land,Taco,300,30,Cash,4,No,3/22/2023,Zone 3,Fast
1691,936,Burger Town,Taco,300,35,Cash,4,Yes,1/15/2023,Zone 1,Slow
2454,175,Biryani House,Burger,350,25,Wallet,4,No,1/9/2023,Zone 3,Fast
5142,199,Biryani House,Biryani,300,45,Wallet,2,No,1/1/2023,Zone 1,Slow
5198,448,Taco Land,Burger,300,45,Card,2,No,2/1/2023,Zone 2,Slow
3949,110,Sushi Place,Taco,150,20,Card,3,Yes,3/10/2023,Zone 1,Fast
4580,336,Biryani House,Taco,300,50,Card,2,No,1/15/2023,Zone 2,Slow
4381,390,Sushi Place,Pizza,250,50,Wallet,1,Yes,3/21/2023,Zone 1,Slow
5271,744,Biryani House,Pizza,260,20,Cash,4,Yes,1/10/2023,Zone 3,Fast
5299,261,Sushi Place,Sushi,300,40,Wallet,4,Yes,3/5/2023,Zone 2,Slow
3124,304,Taco Land,Taco,150,25,Cash,4,Yes,1/14/2023,Zone 3,Fast
4542,580,Taco Land,Sushi,250,40,Card,1,No,1/28/2023,Zone 3,Slow
2078,790,Sushi Place,Taco,250,45,Wallet,1,Yes,1/31/2023,Zone 1,Slow
4480,933,Burger Town,Taco,350,50,Card,4,No,1/4/2023,Zone 3,Slow
3340,845,Pizza Hub,Taco,260,60,Card,1,Yes,2/21/2023,Zone 2,Slow
2668,941,Sushi Place,Pizza,260,20,Card,3,No,2/2/2023,Zone 2,Fast
3010,801,Biryani House,Taco,300,45,Card,2,No,1/26/2023,Zone 2,Slow
5400,178,Biryani House,Taco,150,40,Card,5,No,3/23/2023,Zone 3,Slow
1818,542,Burger Town,Pizza,300,25,Cash,4,No,3/26/2023,Zone 1,Fast
1478,652,Pizza Hub,Burger,250,30,Wallet,3,No,3/13/2023,Zone 2,Fast
1173,778,Sushi Place,Pizza,250,30,Card,4,Yes,2/24/2023,Zone 3,Fast
5647,947,Burger Town,Taco,250,25,Wallet,1,Yes,1/24/2023,Zone 1,Fast
1039,573,Sushi Place,Sushi,300,45,Wallet,5,No,2/24/2023,Zone 3,Slow
1318,560,Taco Land,Pizza,300,40,Wallet,3,Yes,3/16/2023,Zone 1,Slow
2797,170,Sushi Place,Biryani,300,25,Card,2,No,1/11/2023,Zone 3,Fast
4286,456,Pizza Hub,Burger,300,50,Card,1,Yes,2/27/2023,Zone 3,Slow
5325,254,Taco Land,Biryani,150,20,Wallet,5,Yes,2/17/2023,Zone 3,Fast
1825,256,Sushi Place,Burger,260,25,Wallet,3,No,1/19/2023,Zone 3,Fast
2832,523,Sushi Place,Burger,260,20,Wallet,1,No,3/26/2023,Zone 3,Fast
5626,670,Sushi Place,Pizza,400,20,Wallet,2,Yes,3/29/2023,Zone 3,Fast
5563,125,Biryani House,Biryani,300,35,Wallet,4,Yes,1/19/2023,Zone 1,Slow
3234,626,Pizza Hub,Taco,430,30,Card,1,Yes,2/26/2023,Zone 1,Fast
5077,980,Biryani House,Biryani,260,45,Card,5,Yes,2/8/2023,Zone 3,Slow
3936,265,Taco Land,Pizza,430,40,Card,1,Yes,2/22/2023,Zone 1,Slow
1579,441,Biryani House,Biryani,350,40,Cash,1,No,2/21/2023,Zone 1,Slow
5652,176,Biryani House,Burger,200,35,Cash,1,Yes,1/19/2023,Zone 1,Slow
2120,526,Sushi Place,Taco,200,35,Wallet,4,Yes,2/9/2023,Zone 2,Slow
2255,993,Biryani House,Biryani,300,30,Card,3,No,3/9/2023,Zone 1,Fast
1387,276,Sushi Place,Taco,500,45,Wallet,3,No,2/3/2023,Zone 1,Slow
1713,866,Sushi Place,Pizza,300,30,Cash,1,No,1/27/2023,Zone 2,Fast
4288,857,Pizza Hub,Burger,150,20,Card,3,No,3/11/2023,Zone 3,Fast
5565,178,Taco Land,Burger,500,30,Cash,1,No,3/21/2023,Zone 2,Fast
1861,451,Biryani House,Burger,250,30,Card,2,No,3/20/2023,Zone 3,Fast
4864,924,Pizza Hub,Burger,200,20,Card,3,No,3/4/2023,Zone 3,Fast
5542,677,Biryani House,Burger,200,30,Wallet,5,No,1/23/2023,Zone 3,Fast
5605,786,Biryani House,Pizza,150,20,Wallet,3,No,2/20/2023,Zone 3,Fast
2332,903,Biryani House,Burger,150,40,Card,4,Yes,3/8/2023,Zone 3,Slow
2911,324,Taco Land,Taco,300,45,Wallet,1,No,1/1/2023,Zone 3,Slow
2235,470,Biryani House,Biryani,300,20,Card,3,No,3/20/2023,Zone 2,Fast
5226,954,Biryani House,Biryani,250,50,Card,1,Yes,1/13/2023,Zone 1,Slow
1564,225,Biryani House,Biryani,300,30,Wallet,1,No,3/10/2023,Zone 1,Fast
2443,969,Pizza Hub,Taco,300,35,Wallet,4,Yes,2/22/2023,Zone 2,Slow
1455,452,Sushi Place,Pizza,300,40,Cash,4,Yes,1/19/2023,Zone 1,Slow
5058,891,Biryani House,Biryani,350,30,Wallet,2,No,3/31/2023,Zone 3,Fast
3271,183,Biryani House,Pizza,500,50,Card,4,No,2/13/2023,Zone 1,Slow
2019,960,Biryani House,Burger,500,50,Wallet,2,Yes,3/8/2023,Zone 1,Slow
1736,337,Biryani House,Burger,150,50,Card,1,Yes,1/28/2023,Zone 1,Slow
1615,826,Burger Town,Burger,300,50,Cash,5,No,1/16/2023,Zone 2,Slow
5867,285,Biryani House,Pizza,250,30,Wallet,4,No,2/2/2023,Zone 2,Fast
5689,361,Biryani House,Biryani,500,45,Wallet,4,No,2/19/2023,Zone 3,Slow
1350,314,Biryani House,Biryani,150,45,Cash,1,Yes,1/11/2023,Zone 1,Slow
4442,440,Burger Town,Taco,150,50,Card,3,No,3/27/2023,Zone 1,Slow
1021,219,Sushi Place,Burger,200,35,Cash,1,No,1/18/2023,Zone 3,Slow
2724,417,Biryani House,Biryani,250,40,Cash,2,No,1/4/2023,Zone 1,Slow
4749,994,Sushi Place,Pizza,400,30,Cash,2,Yes,1/8/2023,Zone 2,Fast
3933,597,Burger Town,Biryani,150,20,Wallet,5,No,2/5/2023,Zone 2,Fast
2792,434,Burger Town,Pizza,500,45,Card,3,No,3/2/2023,Zone 3,Slow
4421,557,Pizza Hub,Taco,150,25,Cash,4,No,1/14/2023,Zone 2,Fast
4391,989,Pizza Hub,Pizza,200,25,Cash,2,No,3/8/2023,Zone 1,Fast
2989,958,Taco Land,Pizza,200,20,Cash,1,Yes,1/3/2023,Zone 3,Fast
1716,507,Biryani House,Biryani,500,30,Wallet,5,Yes,2/5/2023,Zone 1,Fast
4039,983,Taco Land,Pizza,400,45,Card,3,Yes,1/23/2023,Zone 2,Slow
5120,676,Pizza Hub,Sushi,200,40,Wallet,4,No,3/18/2023,Zone 2,Slow
4905,770,Biryani House,Biryani,200,30,Card,2,No,3/11/2023,Zone 3,Fast
4560,895,Biryani House,Burger,200,50,Cash,3,Yes,3/31/2023,Zone 2,Slow
3644,720,Burger Town,Taco,200,45,Wallet,1,Yes,2/23/2023,Zone 1,Slow
4603,290,Taco Land,Biryani,200,25,Wallet,5,No,1/3/2023,Zone 2,Fast
5792,988,Pizza Hub,Pizza,300,20,Card,3,Yes,3/19/2023,Zone 1,Fast
2912,474,Burger Town,Sushi,500,35,Card,3,No,1/2/2023,Zone 1,Slow
3059,465,Pizza Hub,Pizza,200,50,Cash,4,Yes,2/12/2023,Zone 2,Slow
5785,286,Biryani House,Biryani,150,35,Cash,4,No,1/25/2023,Zone 2,Slow
5069,945,Burger Town,Sushi,350,30,Cash,4,No,3/7/2023,Zone 3,Fast
2329,601,Sushi Place,Taco,150,25,Card,4,Yes,1/11/2023,Zone 1,Fast
2197,465,Pizza Hub,Taco,300,50,Wallet,2,No,1/3/2023,Zone 1,Slow
5527,651,Pizza Hub,Sushi,150,25,Card,2,No,2/16/2023,Zone 1,Fast
2754,995,Biryani House,Biryani,200,20,Wallet,3,No,1/18/2023,Zone 1,Fast
1201,324,Taco Land,Burger,350,40,Card,2,No,1/31/2023,Zone 3,Slow
3330,182,Biryani House,Taco,350,40,Cash,2,No,3/17/2023,Zone 2,Slow
1881,498,Sushi Place,Taco,500,25,Wallet,4,No,1/6/2023,Zone 3,Fast
3230,532,Taco Land,Taco,150,50,Wallet,1,No,2/3/2023,Zone 2,Slow
2058,266,Sushi Place,Pizza,200,25,Wallet,5,No,3/30/2023,Zone 2,Fast
1670,825,Taco Land,Biryani,300,40,Cash,5,No,3/9/2023,Zone 2,Slow
1688,736,Pizza Hub,Burger,150,45,Cash,3,No,2/8/2023,Zone 3,Slow
4900,463,Pizza Hub,Pizza,200,35,Wallet,3,No,2/28/2023,Zone 3,Slow
5263,954,Biryani House,Biryani,300,30,Card,2,Yes,2/15/2023,Zone 1,Fast
2431,184,Biryani House,Burger,250,35,Card,4,No,1/9/2023,Zone 2,Slow
2238,772,Sushi Place,Pizza,200,25,Card,4,Yes,3/21/2023,Zone 1,Fast
4737,337,Pizza Hub,Taco,300,35,Cash,4,Yes,2/12/2023,Zone 1,Slow
2845,431,Biryani House,Burger,150,35,Card,3,No,1/9/2023,Zone 1,Slow
3503,223,Burger Town,Pizza,500,20,Wallet,3,No,1/15/2023,Zone 2,Fast
1259,822,Sushi Place,Sushi,150,35,Wallet,2,No,3/25/2023,Zone 2,Slow
4842,252,Biryani House,Pizza,200,20,Cash,4,No,2/15/2023,Zone 3,Fast
2584,673,Biryani House,Biryani,200,25,Wallet,5,No,2/23/2023,Zone 3,Fast
4778,314,Taco Land,Taco,350,35,Wallet,2,No,3/19/2023,Zone 3,Slow
4381,152,Burger Town,Sushi,500,40,Cash,2,No,3/9/2023,Zone 1,Slow
3245,372,Burger Town,Taco,300,40,Card,4,Yes,1/22/2023,Zone 2,Slow
3791,240,Biryani House,Taco,250,45,Card,1,Yes,2/2/2023,Zone 1,Slow
3326,778,Burger Town,Burger,200,50,Wallet,2,Yes,2/13/2023,Zone 1,Slow
5722,604,Pizza Hub,Taco,150,45,Cash,3,No,3/17/2023,Zone 3,Slow
3530,434,Biryani House,Biryani,150,20,Card,3,No,3/5/2023,Zone 2,Fast
2334,399,Burger Town,Taco,150,35,Wallet,2,No,2/25/2023,Zone 1,Slow
1069,915,Biryani House,Taco,500,45,Wallet,4,No,2/9/2023,Zone 2,Slow
3604,621,Pizza Hub,Burger,200,35,Card,4,Yes,2/5/2023,Zone 2,Slow
2571,172,Biryani House,Biryani,200,35,Card,3,No,2/13/2023,Zone 2,Slow
2804,601,Taco Land,Pizza,150,20,Wallet,3,No,1/27/2023,Zone 2,Fast
4353,921,Biryani House,Biryani,150,35,Card,1,Yes,1/11/2023,Zone 2,Slow
5722,574,Biryani House,Taco,200,20,Wallet,4,Yes,2/7/2023,Zone 3,Fast
1114,498,Sushi Place,Pizza,250,50,Cash,1,Yes,3/31/2023,Zone 1,Slow
2341,533,Pizza Hub,Pizza,150,35,Cash,5,Yes,3/19/2023,Zone 2,Slow
2905,392,Burger Town,Pizza,250,40,Card,3,Yes,1/23/2023,Zone 3,Slow
