Gene,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20
Gene_845,5.204344866174193,7.399417926653883,5.763462616631465,4.688450862101318,6.188073356991773,5.148819517552515,6.665334534508875,8.209605576042378,5.213427908,6.332372333223985,3.4741683141953916,6.491779889600691,5.539812951102121,6.460422267984389,5.103530562,7.196260988306875,6.913280618040284,6.568352148542643,6.793225717810098,5.254379532827826
Gene_846,4.244494411295372,6.4539052294413475,5.1142862,5.375165381565518,4.898713510160172,6.732151226054736,7.007304357473263,6.023385214658508,5.1355732946642805,7.589523036103863,5.3803762453107105,6.752436200817479,5.232270857231388,7.4456350466580865,5.676408928718969,6.501894389860622,8.099249519255089,5.293776645931923,6.068761750844783,7.054183164637307
Gene_847,5.249589872245344,3.837967700072561,6.458389009957068,4.895225326358483,6.988608793499175,5.618862303326581,6.603713240544196,7.401500346552158,4.791141135379278,5.434062869107595,6.951277388876531,5.672184689760642,5.483269562478146,5.766864067454948,7.447857766151364,5.720894143640053,6.078115692483465,5.5732135290765745,6.705548564795986,6.155525037583656
Gene_848,5.924328927342937,7.5375513190343435,5.341617282059555,5.405496304050993,6.478140575555808,5.422771274289429,6.152525882897616,4.448462579031873,8.214329942556596,4.652290769690596,4.996566189241771,5.0311758859650055,4.001394433444493,5.168678590874384,6.793945803632172,7.323760538012268,6.685558363217184,6.554632200640682,5.87347395,6.774914554913987
Gene_849,5.678247296009792,5.967518964157906,7.912688134356795,4.6751542190672595,7.983704135478751,6.757176821102022,6.417095324423246,5.015366312982045,6.571141242038074,5.276513378,6.286278223081884,7.804448971987124,5.9015546858232515,7.343008083736131,6.874114082,6.735443286204159,3.988508675,6.929189561547711,5.872492021090847,5.5560735055651085
Gene_850,7.2666612531984125,5.028937970892267,5.886841505543916,5.4447269119868285,5.012477037573006,6.7413198169079145,6.535458747409633,7.209010198900997,4.220124891791833,7.064170702341044,4.5170869588220866,5.9944128660318166,6.033551596818243,4.696998078185196,4.526719827106308,6.486619480128111,6.871705131061377,6.190282909922422,7.150834649684363,5.913615015648501
Gene_851,8.505448905356893,5.548358910823053,7.895148612,5.736838727940174,4.627590262438693,5.694367557593204,7.048203967675276,5.161823517668468,5.399661340993513,6.593539432293191,5.945648725599797,5.082971971,4.4397580224462825,7.854662133859585,7.131299050249746,4.607487432861522,6.155751907831281,5.899953688896334,5.726007526836957,5.5909821521850604
Gene_852,6.003060116738573,6.584622952486741,6.2378295407583355,6.479625319551573,5.567698814190459,6.231730942030392,5.072626994304066,7.288433622503389,5.3657252831826865,7.128847488,6.381269146967979,6.818175525471474,6.402391169028205,5.879481625620806,5.842773283,6.936814316922667,6.463444938116062,6.0726894630354336,5.964098702399892,6.345270509612289
Gene_853,5.766393039017134,6.201999010757321,5.505035449109299,4.9840045688319705,4.255239612394698,4.944675841,5.676091146784078,6.211879178828884,7.010379313283264,5.554242540203151,5.531651311440551,6.821538817308211,4.924141438162133,5.588543490233518,6.611106095446024,4.867117186645727,4.426991457,6.063077675,4.3035418455535295,4.701196445948138
Gene_854,5.118039235732826,4.557285213997288,6.480063617904104,7.383194515329343,7.266330267956288,6.709932748147238,6.638543317267599,7.697623779709341,6.332081461,6.646129676024172,6.756594118506432,5.795214742394264,7.285486949708986,4.795185659062545,5.906047634367716,6.3995845532077595,4.829485069871091,7.031761904499625,6.5106788831660385,4.390712913312566
Gene_855,5.679216138148001,4.6379566291452425,5.3161510995004235,5.990840961465345,6.060785372501303,7.926285854855394,6.081277167591069,7.1788434440256434,5.564922758423684,5.688324114234766,5.962258203791399,6.385956736258633,5.409943326471943,4.520135094491186,6.278458789,8.21124295,5.613015901,7.569241181284709,5.247711178238532,6.215545635009952
Gene_856,4.670992362776552,5.2576719871234285,6.526981391363753,6.007560180394133,6.942938619897234,6.181253948,5.647546268362258,8.148296863786959,5.906096431286953,7.163000969705304,6.771522530876119,5.991586334028635,5.702264351118769,6.7261275213503735,7.8914551152692205,6.3005869246391315,5.483939823469653,5.810248442740317,8.519707645645374,6.134907116338128
Gene_857,5.598790793455322,6.7095994793835665,6.928015659151686,6.208491971,3.645517077303398,6.018252460856113,7.230460047759975,6.527480833,6.445838875229247,4.277743066042481,7.1001201299658705,6.575559361319474,5.788230479238097,7.955205051160327,8.920914602598518,7.238848354004245,7.945506789759851,6.722951350706573,8.419913715681353,8.230607381347554
Gene_858,5.279544929324941,6.411357631151439,6.410383276786892,7.2146667801329025,5.8551332448539055,6.405824086673814,6.0163742419312936,5.013057263498443,3.7442086689052525,6.431009692130076,5.464835732832363,7.69045267,5.162893673253088,6.283476604018983,6.848317219704605,5.922710499850617,5.811523181105509,4.571133849550337,7.357341495716284,5.830106798332404
Gene_859,6.1739472084128115,5.381824957899831,4.380826943484135,6.6297395144087385,5.734079925804448,6.556874722368145,7.864048530411758,3.858569119680295,5.300399191297636,5.790624386688087,6.5373654249348245,6.672720487860141,5.371701507982247,5.8024713957087855,7.334482350743504,4.882802334259555,8.127918074757257,5.255127214723726,4.820482543359488,6.132309020688535
Gene_860,7.454826174146651,4.363596980793515,7.935861025680604,6.135855902,5.903999338266142,5.8019402367810935,5.563736967819971,7.0481167592691545,4.931479245917561,6.345414181643854,8.208348264339872,4.0890340644077945,5.858984281510308,6.476265017256556,6.033649958535531,6.38192167,5.2819669178277255,5.400278154068619,5.851577353,4.870111912097249
Gene_861,5.615818334293024,5.237866551485902,8.585975175683895,6.419050735,6.613265544661144,7.137776780668663,4.578650054681453,7.7522919091220315,3.4910428215049243,5.231233589961479,5.955313599,5.6112547063284985,5.529954814845132,6.320506412598638,4.179340506800696,5.770909896616846,8.317353765614861,4.913890313674375,7.2855004964844134,6.054656120912699
Gene_862,5.540968326821099,6.581723364970506,6.2187182661414875,5.833185259301607,5.988002655372276,5.021976976477432,4.502767605515826,6.726511622,6.693706112536185,7.584494375157059,5.397042191118582,4.679358340470193,6.139681965285232,7.453397105814677,5.6107888548032365,5.919038575263227,7.010370850190332,6.340870791346281,4.4277242202754215,6.098887215855184
Gene_863,5.209982903184792,6.692815210300923,5.716293271635268,7.190474985193482,7.021962776678142,6.211209399224456,5.660469843334013,6.960932178608261,6.646904523256566,5.3155595979138175,7.512234910665598,5.963058813532502,3.258510570522623,6.388214991591073,5.801543560455964,4.170905586078783,4.320791909946216,6.975107143288809,5.267617254,5.092503619264008
Gene_864,4.672201326520569,5.711467099318204,7.515413815348209,7.146487158733038,4.88767253,4.832242584100079,7.274683849679486,4.864364095242171,6.509295323642008,5.383928784663676,5.964361439068331,5.355797001680061,6.1000486277777455,5.797279971,4.800004419906357,5.488802201438615,6.442753321309104,6.041918040238626,5.918057517608169,7.937384241179385
Gene_865,7.617044924521682,5.229575200862121,7.143361530205828,6.184858654060364,6.252194854234287,4.029691418648599,3.7970866467942814,5.779434059732686,6.246906063416612,4.874802172262276,6.731037525385536,6.852441264821342,5.834031592205076,6.220145190351275,5.568900010474307,6.777549765524128,5.889600095900956,6.2223777489305565,6.160611302155168,5.981833118594546
Gene_866,4.911306589523658,6.561472629826133,6.562854480457131,5.862258939612073,6.780201721186075,4.825797704279854,5.644065083,7.647877605783673,6.068322129939817,6.126312514586999,8.938188067155771,5.333380722505278,5.324288469841307,6.694096746811757,5.404831000924821,5.708593638651107,4.913589046644382,6.491557919402587,6.504257244484151,5.684807940076555
Gene_867,8.305946585967739,4.600657834151229,6.796430367,7.66398628,5.675142073501454,6.859630786854846,5.017980502789095,5.313267604432649,6.384966416047634,6.7985666731105905,6.714816688480073,4.141874986266409,5.293146598485657,5.830020813789069,4.827717503097047,4.251286962581278,5.692104034961553,6.694020087060742,7.282108391426512,5.452712116794627
Gene_868,7.120936512406246,7.569628586939493,5.932553441444818,7.193611755172588,5.657695156550851,6.9020913115882685,6.207488797852182,6.445677907081924,6.423507874022038,4.395294990202188,6.733215837621594,6.6365420380756674,7.218608174334497,5.649808969645998,4.201499504815326,6.070185852422744,4.986206259030277,5.276494890937992,5.698780855946818,5.661072368650857
Gene_869,4.875878141139227,6.102541439817522,4.3127209203588315,6.831211103199756,6.871555966288142,6.327170553,4.878865987242078,7.380138938868515,8.037210639718358,6.147076827445974,6.141559266895794,6.7031563164196175,5.632264416724033,6.395697506608005,6.014816009930505,6.935494395878445,5.811408148893683,5.9210733242254445,5.625599552001093,5.837751460041504
Gene_870,6.5105353784512365,6.201738654796044,6.530369188998799,5.880441243373604,5.965435760156197,6.905717600497366,8.345624162,4.5999287655982615,5.896187515597033,4.819539514767918,5.216511871654125,5.117402713856487,6.775765385282725,4.916798316815399,5.680881910302096,7.015342786270996,5.647299204996393,6.828740453685575,5.408954279273158,4.948836393649806
Gene_871,7.592024898576083,5.412262030680101,4.556799206214206,6.638186998848574,7.744311114743111,6.663597868560763,6.2047978772819175,6.409140922775994,7.414840662825554,5.12580073,4.4051741450991795,7.312724069272662,4.863128818365585,6.747186590125093,5.000052973206618,7.3173839179398215,8.206782725,4.3134699403096635,4.915243565841186,6.773131863803225
Gene_872,5.888152895913687,5.547309851490467,4.832134693,5.671624740583198,7.107721095982448,6.566602148392725,6.6443105,6.146475611653318,6.523323782728589,5.199409657651895,6.5130429233658145,6.776921854760191,5.4262444495956235,7.987534161023367,6.118049466689774,4.783037423156481,5.746851499957055,4.796433103771167,7.5909413585541055,5.339668737199884
Gene_873,5.690490114,6.1920042369686765,6.277515859,6.320187854921873,5.861664717983622,5.622576598869671,9.157771283044298,6.906787272932399,6.413147475952623,5.766791501793606,6.492483484744622,5.529326855017819,5.3846126902374865,4.089745818718949,6.598174602990567,7.299181252629184,5.084032418634848,4.454770885001329,6.803316042737829,4.353758650893749
Gene_874,5.548781173056123,5.869199406273045,6.292828843586683,4.119564455936919,4.430610404625316,5.363117611061043,6.207139436778569,5.760726852848149,7.478121226099484,4.517603213004231,7.2195329359482585,5.095604877045379,4.896707257175374,6.248462421131292,4.961860714988562,5.292888919,6.353981932671006,3.570887662833354,7.6424192459283224,6.043640132465738
Gene_875,5.24865453,7.520091740991101,6.131119324675147,6.884842582801158,8.051246943269463,5.306195582098177,5.900685662207968,5.7275730990691285,4.045406995516725,5.689603196244031,4.707033987596472,4.982754630713158,6.9916463782608025,6.601052935074104,7.386780657285211,5.317257155195765,6.296583837150803,6.426567911783677,6.695267500252237,7.127281123
Gene_876,6.881062187380666,6.540589541812241,6.619083169,5.624491019360501,5.343902763994358,7.2692556718986205,5.502682854,6.294082038793214,6.163334680677538,7.4617170162571185,5.282736094155653,5.885829732239519,5.389850254419855,5.947388126643625,6.698432782062975,4.345964499739297,7.109371569459285,4.860817875736251,5.692629680302769,7.2439419249661245
Gene_877,6.971412358,4.704741379332879,4.812446833,6.5789098180691346,5.935662352620834,5.544828216046236,7.015627883994471,6.187459382088911,6.052457386889444,6.779828640755049,6.328009717983405,6.339529948,4.819373954704889,4.955914064176159,6.941256396668919,5.410856455,5.505088126700151,6.963951251054712,4.950086454630473,6.269235132886258
Gene_878,5.624891005056435,7.568518985472554,5.211952376766992,6.656929066342088,7.4338328386598445,4.622704511,5.656664824147551,7.142207392885558,7.157244547731025,5.828504399611761,6.0429073261676916,5.997314274136758,5.481564368122497,5.420144818536672,4.921635836205135,6.482665026041307,5.331850808483264,6.968744621167252,5.775444958409347,4.941549510578962
Gene_879,5.265328906,6.955935822330762,7.183549102581605,4.835336651487605,4.796086351,6.225256681983599,6.629360633428892,5.700930914769945,6.679293819982349,5.2898633931626176,5.762186117851579,5.5891428008635256,7.009103411728052,5.630999810748468,5.723789618799675,7.4115467054924355,6.508267321463349,7.662706016003496,7.259045004063905,5.112837411637146
Gene_880,3.8853064009262646,5.576098927667404,6.063232146513101,5.724160040103543,4.841396736340515,4.184351024121183,5.485911195632102,6.8976557716497435,7.256197439413683,7.187713384138455,6.989950854400107,7.525303292074591,7.532813132,6.988095983576687,6.967522994909176,5.697338956,5.162617915650426,5.647782681102544,4.335210998567237,7.342795315421705
Gene_881,5.184090464851447,4.846293676369636,6.496634614979896,6.635100011597926,6.400169605200498,3.9859367257622367,5.133115415116533,5.970311209714022,6.487218194630427,6.767307362602486,5.716707040582288,7.291330729,4.768500423,7.0826249210022105,5.505119341820681,4.715630591690826,7.627118052159758,7.107311669340774,6.211792420185784,6.033937885134963
Gene_882,6.144253522,6.330783806538236,6.084865458361104,6.685619374218483,6.312865651490911,6.065737660047287,5.731631200862619,6.081291425042481,6.484591378839275,6.267475388898061,6.439510018819118,6.1946285779174115,5.207724045828529,5.587947730215078,7.960717832038703,8.672156742628014,7.562668505230683,6.478223940162623,5.662250967298065,5.201814106103034
Gene_883,6.380826418345253,7.342721861351185,6.265163922746588,5.351001479526842,6.883606785994169,4.6338016623310825,4.918586619260713,6.335847264720069,6.516396667786578,4.754948776496005,5.267717589569798,5.446732341,8.151164041,7.806282296382599,6.7462783899353935,5.039386823587174,6.893055926711036,5.761382971489395,3.8469905613558786,6.2871006374012595
Gene_884,5.617182519,5.3939161677803416,5.513323677118403,6.943597776272946,6.706505463547253,5.980877820146293,5.454038072885072,4.65035033,7.420184938781949,6.592113900284918,5.158086959165945,5.191946570909963,5.7495920064319925,5.501677027057587,5.965743180895992,5.917669449982795,4.124190907152369,7.5202779888828335,5.016623277,5.047601614869527
Gene_885,5.293330896,6.719599497624891,5.929776379425374,5.712890495137657,6.435211528289602,5.258501750087275,5.65624348,6.121461064199546,5.500548807114787,6.669085210267524,5.671446748209703,5.891665152630706,7.458979816831839,6.269423452054901,6.566465484109535,6.274536187583282,6.231461582498773,6.309729503087008,4.067265857431061,5.750081515160471
Gene_886,7.869066503678261,5.2457018673928575,4.334874703695956,3.9982598325237384,5.849531858505018,5.336835409873817,6.207860501,6.132597672026101,4.396783153385904,4.185116170518594,7.1622611105711576,9.942331010806686,4.795691067,6.423079960324353,5.428953422125659,8.047651903896849,4.646217239208519,6.62493949,4.5927889,5.681433331939168
Gene_887,6.295933240346095,6.135428834719957,5.5741820016334485,4.342856414867695,6.471391262764991,7.271899545423944,6.277982440218922,5.152526109434936,6.044552165571151,4.633885919066315,5.965686669250191,7.069691681739608,4.922833173841472,6.663383048847385,6.018777723387947,6.272793386285979,6.958332714685141,4.717443306994713,6.810594973148592,5.431095146910575
Gene_888,7.057960713838792,6.0818443345295385,4.231843088246768,5.699325639556317,6.463301510234231,5.666952379024478,5.724104278559826,4.775597792952729,6.566540987081656,5.351530799980862,7.095873454976826,6.334557635,5.790471618482945,5.409974030909178,6.823294994355331,7.2609516854809275,5.467148459139816,4.866993434218603,6.694211042945225,4.551469057966299
Gene_889,3.8435546229949673,5.628742629329606,6.9811497155703535,5.6130705534000525,7.7379849851235205,6.428967948548517,6.338758162280366,5.871601734082391,5.931713792235709,5.736576364880496,4.694487562417028,4.937299724472101,5.584549516961251,4.663668110784555,4.0612000906184225,4.864555805662877,6.642474446572619,4.728455927873233,5.659730322,7.946698462365562
Gene_890,5.697730607917474,6.530867162067149,5.0641687702094345,4.924106171,4.876804949124622,8.045654547677154,6.530342902,6.304492201680144,4.942485329706568,6.623342300674828,7.657061431930601,8.200922753181384,6.932650096109424,9.761849931369365,7.218956662459084,7.450145384516359,8.846100587792883,7.549188137532978,8.028142107103013,8.254441951426866
Gene_891,5.883428653546671,6.214168941,5.023379684136444,6.160268857417576,5.576166461793517,5.234388842969812,6.734106335807248,4.462292191469998,6.564776264,6.684486133552996,5.725167621942773,6.370502010828091,6.552943189198105,5.356751568787433,5.233919544,5.390863911142437,4.598745985800232,4.409569741480703,6.297167147224908,6.938595803175112
Gene_892,5.1203563244487595,5.179671538867533,5.776974318733598,6.282036210462221,5.847145008185774,6.4335624601918795,7.762979652537399,5.492283230850286,4.284820029296579,6.8259235830306535,6.871045293145217,3.6180087268633416,5.754934912956739,4.8979080444074405,6.143737437820857,5.5821764811906185,6.591911906244588,5.980846909598658,4.103998105082111,5.032914127
Gene_893,7.683314576,6.3927683630511245,4.912251324646332,5.876107636764799,4.881476515788368,6.642855493962948,4.648709597301566,5.699871213,4.995662173706093,6.126824685134962,6.0057851148266534,6.090110429231086,4.594323192295998,4.463540296453878,6.056245337573179,4.596332693949472,4.331370573499214,5.554859487368658,5.511553908661349,5.1215995226606985
Gene_894,5.633658322862242,6.1767621032502635,6.022350554966366,5.0133409722758895,6.6268770635290215,5.951234348156885,5.011470992134099,8.240926556205793,6.476430166717125,5.846739446600695,5.2962630432750375,6.013835723222394,5.279837096320181,6.070697022,5.619531463882666,6.167650155386656,6.878205565436645,6.839247845390595,7.288210471066083,6.838146897
Gene_895,7.415204526701824,7.841815609386607,5.854650577686114,6.347397486434762,5.011997181997059,5.852807249231988,5.800937446,6.184827033621654,6.332760479,6.559828449,6.2385575315418045,5.566568362359855,5.612239077183776,5.122222694,6.004529291051558,6.697387478711935,5.2743323971169795,5.962782141336226,5.322637771278231,6.209354330187614
Gene_896,6.237642656299959,4.789257373370836,5.0615328942589155,5.453592380536327,5.7177594080767715,7.050774290472114,4.837061013147087,5.642584952,6.953009498214049,5.700122525503388,5.450616616,5.260489428705947,5.320033305067975,6.503328773845567,5.903250594669645,5.571578269999964,6.261404502547211,5.585483783,7.126517893685703,5.0261338463067435
Gene_897,6.460415649842824,5.8604579570720965,6.256783257324723,5.7715274561904595,6.667065472728354,4.4549435925935645,5.6366879916114545,6.296572676694308,6.533695248006193,7.492952622753828,5.813028487182718,4.595234778332999,5.653125608109907,4.320364502,6.746316522559126,6.766503767005579,6.784170173724476,6.028872480174468,5.120129595289908,5.199659367964051
Gene_898,5.608975333134423,7.479481761860873,5.340976173340329,7.328646411544644,6.817467126698372,5.0865414203677775,6.307039237251822,5.948764164467809,6.625584593675001,5.776728412,7.530172055220521,7.435677103799796,6.122555156950772,5.484365965919673,7.368623423,5.305496839,6.228849208095907,7.351957305398458,5.1636615003353725,6.829223585637112
Gene_899,5.692753774338269,7.369094582762852,5.901279105544327,6.826422324191766,5.774648515,7.666663259227523,5.3216653706645065,5.385856468752816,7.524517181115903,5.555053609104747,6.520560796,5.960483457768439,5.006566400866884,5.275560239896724,6.2894510728506585,4.576663205118614,6.130743859,6.5410509840616635,6.985220173,4.601642925539777
Gene_900,7.601074306164392,6.891840579594813,5.845350293439166,4.1867065279828415,5.9806816957281645,6.101630053533425,7.167217733304373,7.588447176240112,5.315012820856253,6.801181763988183,7.316247297161274,7.695363494179936,6.410151567713594,4.961951419,5.671890711639759,5.952402754881493,6.270463508730557,6.021981552643602,6.281165142894617,5.909253242660877
Gene_901,6.765402156,7.073412702410446,6.498689912135545,4.057502309,5.844577567,4.8442924250830846,5.797394227081926,6.980004236133894,6.305150835874973,7.148090866397433,8.297721675128082,7.716709663175055,7.749013684884103,7.274485335771162,9.858628144619829,9.761782242419088,8.049603174458841,9.102184699,8.837999987057636,8.493163044
Gene_902,6.341753920713539,4.701674060331097,3.4791529934272654,6.148808762,5.7860735336488345,5.023054260618117,4.299372750348622,5.265256787,5.805508515135224,6.665877824,4.494428658980317,5.73783608,5.664962107981648,4.866924826907843,4.513837725393384,6.492719346567025,6.324504322370813,4.832603019932388,5.254121493563811,7.161222273154164
Gene_903,6.188631082,7.608067247172729,4.964395943954606,6.881058892057434,6.047298743128728,6.694669124118585,5.563485136734457,7.071680374,6.295224758345243,5.320555015082251,5.122303486,6.170798903933802,5.810221700432019,6.506363471062063,5.143892347,6.090083477540107,6.168722577345878,6.230180806229219,6.079073857962613,6.344609321
Gene_904,5.9879759710868115,5.760444141062901,6.489178350637793,4.820223250625491,5.970648297884305,6.395307252649331,6.033023307193033,7.346941244388995,6.774022774071052,5.992519203259254,8.191770332050812,8.561297776771106,5.360783859213278,3.681757019647501,6.595495300721973,6.186252459901266,7.061041859183581,6.284885899715317,6.058603939525719,7.128906595877223
Gene_905,6.216689097497673,6.295665551481999,6.403299604166824,4.174342004335392,5.698473704230653,4.515560931806574,7.2782809474594865,5.939150479997072,5.806659050320377,6.896797332033235,7.268780588413842,4.613439941219002,5.183393812860416,5.894407040711322,6.098437623924584,5.774016796647751,6.434207177861886,6.9961047893171004,7.7227097107207285,6.578913023772899
Gene_906,6.422324797449875,4.871365485620792,5.929094637472631,5.664833026773615,4.255467111393946,5.3097237667627954,5.816459677983534,5.885049068508158,4.517768576322691,7.151665583047476,5.1476663215468905,5.852623774802182,5.924647758740443,6.514640239981159,6.388168033433942,8.050396651111509,5.538486864745091,6.384750533766804,8.354711397744092,5.4147931030963985
Gene_907,5.897896941108561,6.037553076660563,6.400641638339836,5.211923746096328,6.4563559731326965,5.632925353981817,5.103414459352808,6.573447493355399,7.491673858801808,6.724829373485832,6.145148696170355,5.055119498875984,6.0820868996274315,5.219782851862359,7.046800903491347,6.147318859031396,5.0646027400177065,6.840567697791672,6.179666038871587,6.952818777223455
Gene_908,6.922977565140431,5.479369393437701,4.402380270831544,7.490137522099841,8.054514889,7.542806773769682,5.6642140610202505,4.845365661271156,4.934317302180434,4.316267432385951,4.852337372052252,6.368824412248662,6.773341694644708,5.576622509764263,4.740997273031849,5.9583925046296065,7.228115293780928,7.1259303306340565,5.571571565244423,4.716914563623558
Gene_909,5.892621381589954,7.605677958082454,5.858337368127756,6.302322900348275,7.375596964304209,5.595904688,8.035531456719594,7.992094407497453,5.8688886613195175,5.422465735980787,5.568820279650428,5.531522349268087,6.446446783304777,5.894998497095878,5.246735788262858,7.104263067260668,6.140425867444835,6.435415652730941,4.275014565868733,3.575735129302714
Gene_910,6.6972380463903125,5.652475057481142,4.8434447829326635,7.281238654,7.216447387,6.155511603763561,4.737135246271822,4.770473748782614,6.107229288419153,5.500128965494968,4.562454218555592,5.5194565743932245,6.576356017613809,3.657753129592702,7.5928520643719875,6.1705660267701266,7.360294993,5.114029917525872,6.503859934172491,6.085195929970787
Gene_911,5.658907067858392,7.0219631550600035,6.733179317422557,7.3781426804976125,5.009376776622743,5.656808431313288,6.758981695460113,6.4480783410128915,7.532380382587622,6.420536706,6.817686313054554,5.766208632400283,6.473215209007589,7.102195319,5.348823706108225,6.242244232,4.112137762777651,6.702503019063358,7.954662543,4.755563952251305
Gene_912,7.848109104105553,6.540017801723141,7.062167448,5.676485053215543,6.014287211883989,6.910944403839475,7.612978170593054,6.729236949310753,5.916828228065381,7.377335029528342,5.908618739572057,6.880481300914114,6.031417473466551,6.165099551493226,5.609000558476361,5.571847746912085,5.913305846414622,6.0416714221393555,4.8185587384226904,5.933978014053971
Gene_913,3.808021343720119,4.577765498493126,6.681634223668389,6.014108356253125,6.605513651124165,6.064407522431942,6.570945694603873,5.185597179006809,6.570486086079691,6.994414528207584,9.262759648877717,7.902905033854349,6.829099690171171,7.979675060150152,7.328823134735137,6.105606605647581,7.823669617041707,7.461791828229492,7.389142801477084,7.659716306556312
Gene_914,7.220550603931232,8.013554295,6.244098443502387,6.273911086847179,4.4768275358261524,5.468588598861575,5.806917925993387,7.050319552276355,5.388998875910371,6.796340019748833,4.466825404637666,4.258430349748875,6.670872194501932,4.069166399275917,5.023322304692646,4.200160464611562,5.513863533151167,6.428058747651166,6.112337948732376,8.391873389457285
Gene_915,5.998378283,5.822831884885238,6.248893969133256,5.608843627747158,5.570962751907334,4.295214094209886,5.752045793,5.520031853851274,5.484019011,6.4168730625900405,7.086915617789001,5.068842149843399,4.802944995,8.706687941,7.0625720057333625,6.589369607269572,6.074851812215618,6.273521567475017,4.517926724517574,6.157039170196768
Gene_916,6.658631952790509,6.232194504642328,6.995415190449474,6.575561925830365,5.704943810194358,5.537143714,6.312822236766847,6.573767109901901,7.397844307031498,7.191173044940095,6.071231397459014,5.095861157,5.461473546431521,7.515176393443555,5.874825079705138,8.071171302533111,4.259320563512617,5.4778698137742525,4.452721448753081,4.790577546108166
Gene_917,5.458526993492831,5.897993719872738,6.671017805,7.067997778058972,6.9389694687047925,5.936122167168653,4.7459773475714835,5.001063623754408,6.2726335143194145,6.342225579424346,5.171794294340703,6.315309626770591,6.266826171080387,5.320709680372395,3.772200442663418,7.477692873032153,5.714235283963644,4.88370983,6.274930781070087,6.204445170523174
Gene_918,4.9013206265656155,6.044569610889272,6.631224356971783,4.848773342492856,7.104997201804414,5.622468851440175,7.257613112576651,5.466547554,4.973374517115821,5.541863010158281,5.677323535000035,6.148531015641505,4.844970159591981,6.759912843176483,5.003132905243129,5.394430344696568,6.648801816151575,7.203958965010234,7.585774568046339,7.055798238466572
Gene_919,5.904851877,5.611520093228519,5.783998578426886,6.333965149676191,5.828820630203601,5.933887606047993,4.290773600797404,6.391698016010473,5.910796702308332,7.610292980482871,5.675927816198218,4.458966930899537,7.405055585602893,7.370695988904976,5.328023846646504,6.921189038,5.667822206069261,7.5012768835117285,5.485135337596218,7.978651287548503
Gene_920,5.060434832746042,4.191704671500485,6.618068493930042,6.346527018,4.991566979468854,4.4702510449959085,7.537396731,7.414110390606782,3.5125432412938706,5.541776970743499,6.786120547598245,7.797544844685987,5.536202730350121,6.405029604444193,5.030720801655635,6.843989252119196,6.899041532837124,8.397023918201187,6.482039797219649,6.724094202506093
Gene_921,7.664192054783899,5.523937442222133,5.509387765973347,5.7172406723706315,4.8791030262318404,4.295224255771956,7.052547310734749,4.157063093752324,6.247271452108756,6.886579492757649,5.529169623496219,6.541379372635238,5.620108791312417,6.1158607588419995,6.1745156615457955,5.647695127,6.062945096541993,5.624704830286579,5.620268874966161,7.076664651502272
Gene_922,4.548773701098842,5.075731597404928,7.213179188,6.53289172,5.382714293121113,7.202249003361171,7.206535723454302,6.269052693015707,5.099839772126337,5.586551296528205,6.175413641826411,6.347066272200277,4.542695231014465,6.423458332,6.530423463975238,5.601661377311247,8.085029676260692,3.710772735815935,6.784367135770546,6.712804804954862
Gene_923,6.286386744,5.811405170852511,6.938957178234851,4.470225919890664,4.505736470933761,6.180871111482433,5.5084555861930955,5.372951385302259,4.231943280825603,6.0195458447981816,6.541582931999412,6.176212705638623,6.5506793226250375,6.868175479555894,5.2741124161680055,6.299195622,5.816683157976696,4.906231599774491,6.717169975,5.4356395753159665
Gene_924,5.947244891999234,6.653478981951741,6.068906133120972,5.8673959217595035,7.177000636790337,4.687532697,6.536389218847576,4.328852835204652,5.161638119999193,4.787342867376687,4.502141325220533,5.460889339298351,5.201101101906869,7.028479009190111,6.153193140558078,7.382382746,5.333443768766954,6.874169871896499,8.839622914807913,6.356032467
Gene_925,6.781942535451918,5.934589766404606,5.986496755407023,4.893267012270549,5.700306504067111,5.236534696690889,6.383455014854216,5.008908864668387,7.329794365205076,4.3244195503759055,6.861648862323153,6.693517664225406,4.577924672574174,6.585817297,6.306456320649569,5.7402526166016905,5.1159636257951195,6.693983240327037,5.0275962603893785,8.133645604681897
Gene_926,5.193480167543439,7.677200509966096,5.564861252037965,4.685121335595588,6.2190715625376685,5.524607757785458,5.164129744381694,4.904129189201282,8.768373605625943,5.748448099815864,8.35047013,6.8205536298418625,7.718735516028174,7.767641954287871,10.565222881822685,7.534908616403538,7.835150978671387,7.3410993736914225,8.628191235807279,6.704471480666764
Gene_927,4.074432639667123,7.493709759005534,6.611070905110571,5.233533568980212,5.066880911313858,6.673472796158231,5.753081672510545,4.0740221815548985,7.787239964604669,5.566009537784043,4.860943333860289,5.804705420203801,5.700606156667757,5.407755622375986,5.461189641102883,7.1846957978810035,5.6802597857324955,4.865872337521568,5.537884036200143,6.0543356594653925
Gene_928,7.495571736482426,7.278434957965715,4.998990455517186,7.033189864363148,5.348557450136319,4.133299413196058,5.575401833977858,6.397637501776279,5.537263352003662,5.6929516590748985,4.663730363448646,7.625977960006399,6.867579477506272,7.430172744,6.392128125487683,3.9063025498698996,7.5353337166385135,5.136431640290107,5.217813255997902,6.156325143955444
